Joint1_Type,Joint1_Axis,Joint2_Type,Joint2_Axis,Joint3_Type,Joint3_Axis,Joint4_Type,Joint4_Axis,Joint5_Type,Joint5_Axis,Joint6_Type,Joint6_Axis,Index
roll,z,pris,y,pitch,x,pitch,z,pitch,x,roll,y,5451
roll,z,pris,y,pitch,x,pitch,z,pitch,x,pitch,y,5452
roll,z,pris,y,pitch,x,pitch,z,pitch,x,pris,z,5453
roll,z,pris,y,pitch,x,pitch,z,pitch,x,pris,y,5454
roll,z,pris,y,pitch,x,pitch,z,pitch,x,pitch,z,5455
roll,z,pris,y,pitch,x,pitch,z,pitch,x,roll,x,5456
roll,z,pris,y,pitch,x,pitch,z,pitch,x,pris,x,5457
roll,z,pris,y,pitch,x,pitch,z,pitch,x,roll,z,5458
roll,z,pris,y,pitch,x,pitch,z,pitch,x,pitch,x,5459
roll,z,pris,y,pitch,x,roll,x,roll,y,roll,y,5460
roll,z,pris,y,pitch,x,roll,x,roll,y,pitch,y,5461
roll,z,pris,y,pitch,x,roll,x,roll,y,pris,z,5462
roll,z,pris,y,pitch,x,roll,x,roll,y,pris,y,5463
roll,z,pris,y,pitch,x,roll,x,pitch,y,roll,y,5464
roll,z,pris,y,pitch,x,roll,x,pitch,y,pitch,y,5465
roll,z,pris,y,pitch,x,roll,x,pitch,y,pris,z,5466
roll,z,pris,y,pitch,x,roll,x,pitch,y,pris,y,5467
roll,z,pris,y,pitch,x,roll,x,pitch,y,pitch,z,5468
roll,z,pris,y,pitch,x,roll,x,pitch,y,roll,x,5469
roll,z,pris,y,pitch,x,roll,x,pitch,y,pris,x,5470
roll,z,pris,y,pitch,x,roll,x,pitch,y,roll,z,5471
roll,z,pris,y,pitch,x,roll,x,pitch,y,pitch,x,5472
roll,z,pris,y,pitch,x,roll,x,pris,z,roll,y,5473
roll,z,pris,y,pitch,x,roll,x,pris,z,pitch,y,5474
roll,z,pris,y,pitch,x,roll,x,pris,z,pris,y,5475
roll,z,pris,y,pitch,x,roll,x,pris,y,roll,y,5476
roll,z,pris,y,pitch,x,roll,x,pris,y,pitch,y,5477
roll,z,pris,y,pitch,x,roll,x,pris,y,pris,y,5478
roll,z,pris,y,pitch,x,roll,x,pris,y,pitch,z,5479
roll,z,pris,y,pitch,x,roll,x,pris,y,roll,x,5480
roll,z,pris,y,pitch,x,roll,x,pris,y,pris,x,5481
roll,z,pris,y,pitch,x,roll,x,pris,y,roll,z,5482
roll,z,pris,y,pitch,x,roll,x,pris,y,pitch,x,5483
roll,z,pris,y,pitch,x,pris,x,roll,y,roll,y,5484
roll,z,pris,y,pitch,x,pris,x,roll,y,pitch,y,5485
roll,z,pris,y,pitch,x,pris,x,roll,y,pris,z,5486
roll,z,pris,y,pitch,x,pris,x,roll,y,pris,y,5487
roll,z,pris,y,pitch,x,pris,x,pitch,y,roll,y,5488
roll,z,pris,y,pitch,x,pris,x,pitch,y,pitch,y,5489
roll,z,pris,y,pitch,x,pris,x,pitch,y,pris,z,5490
roll,z,pris,y,pitch,x,pris,x,pitch,y,pris,y,5491
roll,z,pris,y,pitch,x,pris,x,pitch,y,pitch,z,5492
roll,z,pris,y,pitch,x,pris,x,pitch,y,roll,x,5493
roll,z,pris,y,pitch,x,pris,x,pitch,y,pris,x,5494
roll,z,pris,y,pitch,x,pris,x,pitch,y,roll,z,5495
roll,z,pris,y,pitch,x,pris,x,pitch,y,pitch,x,5496
roll,z,pris,y,pitch,x,pris,x,pris,y,roll,y,5497
roll,z,pris,y,pitch,x,pris,x,pris,y,pitch,y,5498
roll,z,pris,y,pitch,x,pris,x,pris,y,pitch,z,5499
roll,z,pris,y,pitch,x,pris,x,pris,y,roll,x,5500
roll,z,pris,y,pitch,x,pris,x,pris,y,roll,z,5501
roll,z,pris,y,pitch,x,pris,x,pris,y,pitch,x,5502
roll,z,pris,y,pitch,x,pris,x,pitch,z,roll,y,5503
roll,z,pris,y,pitch,x,pris,x,pitch,z,pitch,y,5504
roll,z,pris,y,pitch,x,pris,x,pitch,z,pris,z,5505
roll,z,pris,y,pitch,x,pris,x,pitch,z,pris,y,5506
roll,z,pris,y,pitch,x,pris,x,pitch,z,pitch,z,5507
roll,z,pris,y,pitch,x,pris,x,pitch,z,roll,x,5508
roll,z,pris,y,pitch,x,pris,x,pitch,z,pris,x,5509
roll,z,pris,y,pitch,x,pris,x,pitch,z,roll,z,5510
roll,z,pris,y,pitch,x,pris,x,pitch,z,pitch,x,5511
roll,z,pris,y,pitch,x,pris,x,roll,x,roll,y,5512
roll,z,pris,y,pitch,x,pris,x,roll,x,pitch,y,5513
roll,z,pris,y,pitch,x,pris,x,roll,x,pris,z,5514
roll,z,pris,y,pitch,x,pris,x,roll,x,pris,y,5515
roll,z,pris,y,pitch,x,pris,x,pris,x,roll,y,5516
roll,z,pris,y,pitch,x,pris,x,pris,x,pitch,y,5517
roll,z,pris,y,pitch,x,pris,x,pris,x,pitch,z,5518
roll,z,pris,y,pitch,x,pris,x,pris,x,roll,x,5519
roll,z,pris,y,pitch,x,pris,x,pris,x,roll,z,5520
roll,z,pris,y,pitch,x,pris,x,pris,x,pitch,x,5521
roll,z,pris,y,pitch,x,pris,x,roll,z,roll,y,5522
roll,z,pris,y,pitch,x,pris,x,roll,z,pitch,y,5523
roll,z,pris,y,pitch,x,pris,x,roll,z,pris,y,5524
roll,z,pris,y,pitch,x,pris,x,pitch,x,roll,y,5525
roll,z,pris,y,pitch,x,pris,x,pitch,x,pitch,y,5526
roll,z,pris,y,pitch,x,pris,x,pitch,x,pris,z,5527
roll,z,pris,y,pitch,x,pris,x,pitch,x,pris,y,5528
roll,z,pris,y,pitch,x,pris,x,pitch,x,pitch,z,5529
roll,z,pris,y,pitch,x,pris,x,pitch,x,roll,x,5530
roll,z,pris,y,pitch,x,pris,x,pitch,x,pris,x,5531
roll,z,pris,y,pitch,x,pris,x,pitch,x,roll,z,5532
roll,z,pris,y,pitch,x,pris,x,pitch,x,pitch,x,5533
roll,z,pris,y,pitch,x,roll,z,roll,y,roll,y,5534
roll,z,pris,y,pitch,x,roll,z,roll,y,pitch,y,5535
roll,z,pris,y,pitch,x,roll,z,roll,y,pris,z,5536
roll,z,pris,y,pitch,x,roll,z,roll,y,pris,y,5537
roll,z,pris,y,pitch,x,roll,z,pitch,y,roll,y,5538
roll,z,pris,y,pitch,x,roll,z,pitch,y,pitch,y,5539
roll,z,pris,y,pitch,x,roll,z,pitch,y,pris,z,5540
roll,z,pris,y,pitch,x,roll,z,pitch,y,pris,y,5541
roll,z,pris,y,pitch,x,roll,z,pitch,y,pitch,z,5542
roll,z,pris,y,pitch,x,roll,z,pitch,y,roll,x,5543
roll,z,pris,y,pitch,x,roll,z,pitch,y,pris,x,5544
roll,z,pris,y,pitch,x,roll,z,pitch,y,roll,z,5545
roll,z,pris,y,pitch,x,roll,z,pitch,y,pitch,x,5546
roll,z,pris,y,pitch,x,roll,z,pris,z,roll,y,5547
roll,z,pris,y,pitch,x,roll,z,pris,z,pitch,y,5548
roll,z,pris,y,pitch,x,roll,z,pris,z,pris,y,5549
roll,z,pris,y,pitch,x,roll,z,pris,y,roll,y,5550
roll,z,pris,y,pitch,x,roll,z,pris,y,pitch,y,5551
roll,z,pris,y,pitch,x,roll,z,pris,y,pris,y,5552
roll,z,pris,y,pitch,x,roll,z,pris,y,pitch,z,5553
roll,z,pris,y,pitch,x,roll,z,pris,y,roll,x,5554
roll,z,pris,y,pitch,x,roll,z,pris,y,pris,x,5555
roll,z,pris,y,pitch,x,roll,z,pris,y,roll,z,5556
roll,z,pris,y,pitch,x,roll,z,pris,y,pitch,x,5557
roll,z,pris,y,pitch,x,pitch,x,roll,y,roll,y,5558
roll,z,pris,y,pitch,x,pitch,x,roll,y,pitch,y,5559
roll,z,pris,y,pitch,x,pitch,x,roll,y,pris,z,5560
roll,z,pris,y,pitch,x,pitch,x,roll,y,pris,y,5561
roll,z,pris,y,pitch,x,pitch,x,pitch,y,roll,y,5562
roll,z,pris,y,pitch,x,pitch,x,pitch,y,pitch,y,5563
roll,z,pris,y,pitch,x,pitch,x,pitch,y,pris,z,5564
roll,z,pris,y,pitch,x,pitch,x,pitch,y,pris,y,5565
roll,z,pris,y,pitch,x,pitch,x,pitch,y,pitch,z,5566
roll,z,pris,y,pitch,x,pitch,x,pitch,y,roll,x,5567
roll,z,pris,y,pitch,x,pitch,x,pitch,y,pris,x,5568
roll,z,pris,y,pitch,x,pitch,x,pitch,y,roll,z,5569
roll,z,pris,y,pitch,x,pitch,x,pitch,y,pitch,x,5570
roll,z,pris,y,pitch,x,pitch,x,pris,z,roll,y,5571
roll,z,pris,y,pitch,x,pitch,x,pris,z,pitch,y,5572
roll,z,pris,y,pitch,x,pitch,x,pris,z,pris,y,5573
roll,z,pris,y,pitch,x,pitch,x,pris,z,pitch,z,5574
roll,z,pris,y,pitch,x,pitch,x,pris,z,roll,x,5575
roll,z,pris,y,pitch,x,pitch,x,pris,z,pris,x,5576
roll,z,pris,y,pitch,x,pitch,x,pris,z,roll,z,5577
roll,z,pris,y,pitch,x,pitch,x,pris,z,pitch,x,5578
roll,z,pris,y,pitch,x,pitch,x,pris,y,roll,y,5579
roll,z,pris,y,pitch,x,pitch,x,pris,y,pitch,y,5580
roll,z,pris,y,pitch,x,pitch,x,pris,y,pris,y,5581
roll,z,pris,y,pitch,x,pitch,x,pris,y,pitch,z,5582
roll,z,pris,y,pitch,x,pitch,x,pris,y,roll,x,5583
roll,z,pris,y,pitch,x,pitch,x,pris,y,pris,x,5584
roll,z,pris,y,pitch,x,pitch,x,pris,y,roll,z,5585
roll,z,pris,y,pitch,x,pitch,x,pris,y,pitch,x,5586
roll,z,pris,y,pitch,x,pitch,x,pitch,z,roll,y,5587
roll,z,pris,y,pitch,x,pitch,x,pitch,z,pitch,y,5588
roll,z,pris,y,pitch,x,pitch,x,pitch,z,pris,z,5589
roll,z,pris,y,pitch,x,pitch,x,pitch,z,pris,y,5590
roll,z,pris,y,pitch,x,pitch,x,pitch,z,pitch,z,5591
roll,z,pris,y,pitch,x,pitch,x,pitch,z,roll,x,5592
roll,z,pris,y,pitch,x,pitch,x,pitch,z,pris,x,5593
roll,z,pris,y,pitch,x,pitch,x,pitch,z,roll,z,5594
roll,z,pris,y,pitch,x,pitch,x,pitch,z,pitch,x,5595
roll,z,pris,y,pitch,x,pitch,x,roll,x,roll,y,5596
roll,z,pris,y,pitch,x,pitch,x,roll,x,pitch,y,5597
roll,z,pris,y,pitch,x,pitch,x,roll,x,pris,z,5598
roll,z,pris,y,pitch,x,pitch,x,roll,x,pris,y,5599
roll,z,pris,y,pitch,x,pitch,x,pris,x,roll,y,5600
roll,z,pris,y,pitch,x,pitch,x,pris,x,pitch,y,5601
roll,z,pris,y,pitch,x,pitch,x,pris,x,pris,y,5602
roll,z,pris,y,pitch,x,pitch,x,pris,x,pitch,z,5603
roll,z,pris,y,pitch,x,pitch,x,pris,x,roll,x,5604
roll,z,pris,y,pitch,x,pitch,x,pris,x,pris,x,5605
roll,z,pris,y,pitch,x,pitch,x,pris,x,roll,z,5606
roll,z,pris,y,pitch,x,pitch,x,pris,x,pitch,x,5607
roll,z,pris,y,pitch,x,pitch,x,roll,z,roll,y,5608
roll,z,pris,y,pitch,x,pitch,x,roll,z,pitch,y,5609
roll,z,pris,y,pitch,x,pitch,x,roll,z,pris,z,5610
roll,z,pris,y,pitch,x,pitch,x,roll,z,pris,y,5611
roll,z,pris,y,pitch,x,pitch,x,pitch,x,roll,y,5612
roll,z,pris,y,pitch,x,pitch,x,pitch,x,pitch,y,5613
roll,z,pris,y,pitch,x,pitch,x,pitch,x,pris,z,5614
roll,z,pris,y,pitch,x,pitch,x,pitch,x,pris,y,5615
roll,z,pris,y,pitch,x,pitch,x,pitch,x,pitch,z,5616
roll,z,pris,y,pitch,x,pitch,x,pitch,x,roll,x,5617
roll,z,pris,y,pitch,x,pitch,x,pitch,x,pris,x,5618
roll,z,pris,y,pitch,x,pitch,x,pitch,x,roll,z,5619
roll,z,pris,y,pitch,x,pitch,x,pitch,x,pitch,x,5620
roll,z,pris,y,roll,z,roll,y,roll,y,roll,y,5621
roll,z,pris,y,roll,z,roll,y,roll,y,pitch,y,5622
roll,z,pris,y,roll,z,roll,y,roll,y,pris,z,5623
roll,z,pris,y,roll,z,roll,y,roll,y,pris,y,5624
roll,z,pris,y,roll,z,roll,y,pitch,y,roll,y,5625
roll,z,pris,y,roll,z,roll,y,pitch,y,pitch,y,5626
roll,z,pris,y,roll,z,roll,y,pitch,y,pris,z,5627
roll,z,pris,y,roll,z,roll,y,pitch,y,pris,y,5628
roll,z,pris,y,roll,z,roll,y,pitch,y,pitch,z,5629
roll,z,pris,y,roll,z,roll,y,pitch,y,roll,x,5630
roll,z,pris,y,roll,z,roll,y,pitch,y,pris,x,5631
roll,z,pris,y,roll,z,roll,y,pitch,y,roll,z,5632
roll,z,pris,y,roll,z,roll,y,pitch,y,pitch,x,5633
roll,z,pris,y,roll,z,roll,y,pris,z,roll,y,5634
roll,z,pris,y,roll,z,roll,y,pris,z,pitch,y,5635
roll,z,pris,y,roll,z,roll,y,pris,z,pris,y,5636
roll,z,pris,y,roll,z,roll,y,pris,y,roll,y,5637
roll,z,pris,y,roll,z,roll,y,pris,y,pitch,y,5638
roll,z,pris,y,roll,z,roll,y,pris,y,pris,y,5639
roll,z,pris,y,roll,z,roll,y,pris,y,pitch,z,5640
roll,z,pris,y,roll,z,roll,y,pris,y,roll,x,5641
roll,z,pris,y,roll,z,roll,y,pris,y,pris,x,5642
roll,z,pris,y,roll,z,roll,y,pris,y,roll,z,5643
roll,z,pris,y,roll,z,roll,y,pris,y,pitch,x,5644
roll,z,pris,y,roll,z,pitch,y,roll,y,roll,y,5645
roll,z,pris,y,roll,z,pitch,y,roll,y,pitch,y,5646
roll,z,pris,y,roll,z,pitch,y,roll,y,pris,z,5647
roll,z,pris,y,roll,z,pitch,y,roll,y,pris,y,5648
roll,z,pris,y,roll,z,pitch,y,pitch,y,roll,y,5649
roll,z,pris,y,roll,z,pitch,y,pitch,y,pitch,y,5650
roll,z,pris,y,roll,z,pitch,y,pitch,y,pris,z,5651
roll,z,pris,y,roll,z,pitch,y,pitch,y,pris,y,5652
roll,z,pris,y,roll,z,pitch,y,pitch,y,pitch,z,5653
roll,z,pris,y,roll,z,pitch,y,pitch,y,roll,x,5654
roll,z,pris,y,roll,z,pitch,y,pitch,y,pris,x,5655
roll,z,pris,y,roll,z,pitch,y,pitch,y,roll,z,5656
roll,z,pris,y,roll,z,pitch,y,pitch,y,pitch,x,5657
roll,z,pris,y,roll,z,pitch,y,pris,z,roll,y,5658
roll,z,pris,y,roll,z,pitch,y,pris,z,pitch,y,5659
roll,z,pris,y,roll,z,pitch,y,pris,z,pris,y,5660
roll,z,pris,y,roll,z,pitch,y,pris,z,pitch,z,5661
roll,z,pris,y,roll,z,pitch,y,pris,z,roll,x,5662
roll,z,pris,y,roll,z,pitch,y,pris,z,pris,x,5663
roll,z,pris,y,roll,z,pitch,y,pris,z,roll,z,5664
roll,z,pris,y,roll,z,pitch,y,pris,z,pitch,x,5665
roll,z,pris,y,roll,z,pitch,y,pris,y,roll,y,5666
roll,z,pris,y,roll,z,pitch,y,pris,y,pitch,y,5667
roll,z,pris,y,roll,z,pitch,y,pris,y,pris,y,5668
roll,z,pris,y,roll,z,pitch,y,pris,y,pitch,z,5669
roll,z,pris,y,roll,z,pitch,y,pris,y,roll,x,5670
roll,z,pris,y,roll,z,pitch,y,pris,y,pris,x,5671
roll,z,pris,y,roll,z,pitch,y,pris,y,roll,z,5672
roll,z,pris,y,roll,z,pitch,y,pris,y,pitch,x,5673
roll,z,pris,y,roll,z,pitch,y,pitch,z,roll,y,5674
roll,z,pris,y,roll,z,pitch,y,pitch,z,pitch,y,5675
roll,z,pris,y,roll,z,pitch,y,pitch,z,pris,z,5676
roll,z,pris,y,roll,z,pitch,y,pitch,z,pris,y,5677
roll,z,pris,y,roll,z,pitch,y,pitch,z,pitch,z,5678
roll,z,pris,y,roll,z,pitch,y,pitch,z,roll,x,5679
roll,z,pris,y,roll,z,pitch,y,pitch,z,pris,x,5680
roll,z,pris,y,roll,z,pitch,y,pitch,z,roll,z,5681
roll,z,pris,y,roll,z,pitch,y,pitch,z,pitch,x,5682
roll,z,pris,y,roll,z,pitch,y,roll,x,roll,y,5683
roll,z,pris,y,roll,z,pitch,y,roll,x,pitch,y,5684
roll,z,pris,y,roll,z,pitch,y,roll,x,pris,z,5685
roll,z,pris,y,roll,z,pitch,y,roll,x,pris,y,5686
roll,z,pris,y,roll,z,pitch,y,pris,x,roll,y,5687
roll,z,pris,y,roll,z,pitch,y,pris,x,pitch,y,5688
roll,z,pris,y,roll,z,pitch,y,pris,x,pris,y,5689
roll,z,pris,y,roll,z,pitch,y,pris,x,pitch,z,5690
roll,z,pris,y,roll,z,pitch,y,pris,x,roll,x,5691
roll,z,pris,y,roll,z,pitch,y,pris,x,pris,x,5692
roll,z,pris,y,roll,z,pitch,y,pris,x,roll,z,5693
roll,z,pris,y,roll,z,pitch,y,pris,x,pitch,x,5694
roll,z,pris,y,roll,z,pitch,y,roll,z,roll,y,5695
roll,z,pris,y,roll,z,pitch,y,roll,z,pitch,y,5696
roll,z,pris,y,roll,z,pitch,y,roll,z,pris,z,5697
roll,z,pris,y,roll,z,pitch,y,roll,z,pris,y,5698
roll,z,pris,y,roll,z,pitch,y,pitch,x,roll,y,5699
roll,z,pris,y,roll,z,pitch,y,pitch,x,pitch,y,5700
roll,z,pris,y,roll,z,pitch,y,pitch,x,pris,z,5701
roll,z,pris,y,roll,z,pitch,y,pitch,x,pris,y,5702
roll,z,pris,y,roll,z,pitch,y,pitch,x,pitch,z,5703
roll,z,pris,y,roll,z,pitch,y,pitch,x,roll,x,5704
roll,z,pris,y,roll,z,pitch,y,pitch,x,pris,x,5705
roll,z,pris,y,roll,z,pitch,y,pitch,x,roll,z,5706
roll,z,pris,y,roll,z,pitch,y,pitch,x,pitch,x,5707
roll,z,pris,y,roll,z,pris,y,roll,y,roll,y,5708
roll,z,pris,y,roll,z,pris,y,roll,y,pitch,y,5709
roll,z,pris,y,roll,z,pris,y,roll,y,pris,z,5710
roll,z,pris,y,roll,z,pris,y,roll,y,pris,y,5711
roll,z,pris,y,roll,z,pris,y,pitch,y,roll,y,5712
roll,z,pris,y,roll,z,pris,y,pitch,y,pitch,y,5713
roll,z,pris,y,roll,z,pris,y,pitch,y,pris,z,5714
roll,z,pris,y,roll,z,pris,y,pitch,y,pris,y,5715
roll,z,pris,y,roll,z,pris,y,pitch,y,pitch,z,5716
roll,z,pris,y,roll,z,pris,y,pitch,y,roll,x,5717
roll,z,pris,y,roll,z,pris,y,pitch,y,pris,x,5718
roll,z,pris,y,roll,z,pris,y,pitch,y,roll,z,5719
roll,z,pris,y,roll,z,pris,y,pitch,y,pitch,x,5720
roll,z,pris,y,roll,z,pris,y,pris,y,roll,y,5721
roll,z,pris,y,roll,z,pris,y,pris,y,pitch,y,5722
roll,z,pris,y,roll,z,pris,y,pris,y,pitch,z,5723
roll,z,pris,y,roll,z,pris,y,pris,y,roll,x,5724
roll,z,pris,y,roll,z,pris,y,pris,y,roll,z,5725
roll,z,pris,y,roll,z,pris,y,pris,y,pitch,x,5726
roll,z,pris,y,roll,z,pris,y,pitch,z,roll,y,5727
roll,z,pris,y,roll,z,pris,y,pitch,z,pitch,y,5728
roll,z,pris,y,roll,z,pris,y,pitch,z,pris,z,5729
roll,z,pris,y,roll,z,pris,y,pitch,z,pris,y,5730
roll,z,pris,y,roll,z,pris,y,pitch,z,pitch,z,5731
roll,z,pris,y,roll,z,pris,y,pitch,z,roll,x,5732
roll,z,pris,y,roll,z,pris,y,pitch,z,pris,x,5733
roll,z,pris,y,roll,z,pris,y,pitch,z,roll,z,5734
roll,z,pris,y,roll,z,pris,y,pitch,z,pitch,x,5735
roll,z,pris,y,roll,z,pris,y,roll,x,roll,y,5736
roll,z,pris,y,roll,z,pris,y,roll,x,pitch,y,5737
roll,z,pris,y,roll,z,pris,y,roll,x,pris,z,5738
roll,z,pris,y,roll,z,pris,y,roll,x,pris,y,5739
roll,z,pris,y,roll,z,pris,y,pris,x,roll,y,5740
roll,z,pris,y,roll,z,pris,y,pris,x,pitch,y,5741
roll,z,pris,y,roll,z,pris,y,pris,x,pitch,z,5742
roll,z,pris,y,roll,z,pris,y,pris,x,roll,x,5743
roll,z,pris,y,roll,z,pris,y,pris,x,roll,z,5744
roll,z,pris,y,roll,z,pris,y,pris,x,pitch,x,5745
roll,z,pris,y,roll,z,pris,y,roll,z,roll,y,5746
roll,z,pris,y,roll,z,pris,y,roll,z,pitch,y,5747
roll,z,pris,y,roll,z,pris,y,roll,z,pris,y,5748
roll,z,pris,y,roll,z,pris,y,pitch,x,roll,y,5749
roll,z,pris,y,roll,z,pris,y,pitch,x,pitch,y,5750
roll,z,pris,y,roll,z,pris,y,pitch,x,pris,z,5751
roll,z,pris,y,roll,z,pris,y,pitch,x,pris,y,5752
roll,z,pris,y,roll,z,pris,y,pitch,x,pitch,z,5753
roll,z,pris,y,roll,z,pris,y,pitch,x,roll,x,5754
roll,z,pris,y,roll,z,pris,y,pitch,x,pris,x,5755
roll,z,pris,y,roll,z,pris,y,pitch,x,roll,z,5756
roll,z,pris,y,roll,z,pris,y,pitch,x,pitch,x,5757
roll,z,pris,y,pris,x,roll,y,roll,y,roll,y,5758
roll,z,pris,y,pris,x,roll,y,roll,y,pitch,y,5759
roll,z,pris,y,pris,x,roll,y,roll,y,pris,z,5760
roll,z,pris,y,pris,x,roll,y,roll,y,pris,y,5761
roll,z,pris,y,pris,x,roll,y,pitch,y,roll,y,5762
roll,z,pris,y,pris,x,roll,y,pitch,y,pitch,y,5763
roll,z,pris,y,pris,x,roll,y,pitch,y,pris,z,5764
roll,z,pris,y,pris,x,roll,y,pitch,y,pris,y,5765
roll,z,pris,y,pris,x,roll,y,pitch,y,pitch,z,5766
roll,z,pris,y,pris,x,roll,y,pitch,y,roll,x,5767
roll,z,pris,y,pris,x,roll,y,pitch,y,pris,x,5768
roll,z,pris,y,pris,x,roll,y,pitch,y,roll,z,5769
roll,z,pris,y,pris,x,roll,y,pitch,y,pitch,x,5770
roll,z,pris,y,pris,x,roll,y,pris,z,roll,y,5771
roll,z,pris,y,pris,x,roll,y,pris,z,pitch,y,5772
roll,z,pris,y,pris,x,roll,y,pris,y,roll,y,5773
roll,z,pris,y,pris,x,roll,y,pris,y,pitch,y,5774
roll,z,pris,y,pris,x,roll,y,pris,y,pitch,z,5775
roll,z,pris,y,pris,x,roll,y,pris,y,roll,x,5776
roll,z,pris,y,pris,x,roll,y,pris,y,roll,z,5777
roll,z,pris,y,pris,x,roll,y,pris,y,pitch,x,5778
roll,z,pris,y,pris,x,pitch,y,roll,y,roll,y,5779
roll,z,pris,y,pris,x,pitch,y,roll,y,pitch,y,5780
roll,z,pris,y,pris,x,pitch,y,roll,y,pris,z,5781
roll,z,pris,y,pris,x,pitch,y,roll,y,pris,y,5782
roll,z,pris,y,pris,x,pitch,y,pitch,y,roll,y,5783
roll,z,pris,y,pris,x,pitch,y,pitch,y,pitch,y,5784
roll,z,pris,y,pris,x,pitch,y,pitch,y,pris,z,5785
roll,z,pris,y,pris,x,pitch,y,pitch,y,pris,y,5786
roll,z,pris,y,pris,x,pitch,y,pitch,y,pitch,z,5787
roll,z,pris,y,pris,x,pitch,y,pitch,y,roll,x,5788
roll,z,pris,y,pris,x,pitch,y,pitch,y,pris,x,5789
roll,z,pris,y,pris,x,pitch,y,pitch,y,roll,z,5790
roll,z,pris,y,pris,x,pitch,y,pitch,y,pitch,x,5791
roll,z,pris,y,pris,x,pitch,y,pris,z,roll,y,5792
roll,z,pris,y,pris,x,pitch,y,pris,z,pitch,y,5793
roll,z,pris,y,pris,x,pitch,y,pris,z,pitch,z,5794
roll,z,pris,y,pris,x,pitch,y,pris,z,roll,x,5795
roll,z,pris,y,pris,x,pitch,y,pris,z,roll,z,5796
roll,z,pris,y,pris,x,pitch,y,pris,z,pitch,x,5797
roll,z,pris,y,pris,x,pitch,y,pris,y,roll,y,5798
roll,z,pris,y,pris,x,pitch,y,pris,y,pitch,y,5799
roll,z,pris,y,pris,x,pitch,y,pris,y,pitch,z,5800
roll,z,pris,y,pris,x,pitch,y,pris,y,roll,x,5801
roll,z,pris,y,pris,x,pitch,y,pris,y,roll,z,5802
roll,z,pris,y,pris,x,pitch,y,pris,y,pitch,x,5803
roll,z,pris,y,pris,x,pitch,y,pitch,z,roll,y,5804
roll,z,pris,y,pris,x,pitch,y,pitch,z,pitch,y,5805
roll,z,pris,y,pris,x,pitch,y,pitch,z,pris,z,5806
roll,z,pris,y,pris,x,pitch,y,pitch,z,pris,y,5807
roll,z,pris,y,pris,x,pitch,y,pitch,z,pitch,z,5808
roll,z,pris,y,pris,x,pitch,y,pitch,z,roll,x,5809
roll,z,pris,y,pris,x,pitch,y,pitch,z,pris,x,5810
roll,z,pris,y,pris,x,pitch,y,pitch,z,roll,z,5811
roll,z,pris,y,pris,x,pitch,y,pitch,z,pitch,x,5812
roll,z,pris,y,pris,x,pitch,y,roll,x,roll,y,5813
roll,z,pris,y,pris,x,pitch,y,roll,x,pitch,y,5814
roll,z,pris,y,pris,x,pitch,y,roll,x,pris,z,5815
roll,z,pris,y,pris,x,pitch,y,roll,x,pris,y,5816
roll,z,pris,y,pris,x,pitch,y,pris,x,roll,y,5817
roll,z,pris,y,pris,x,pitch,y,pris,x,pitch,y,5818
roll,z,pris,y,pris,x,pitch,y,pris,x,pitch,z,5819
roll,z,pris,y,pris,x,pitch,y,pris,x,roll,x,5820
roll,z,pris,y,pris,x,pitch,y,pris,x,roll,z,5821
roll,z,pris,y,pris,x,pitch,y,pris,x,pitch,x,5822
roll,z,pris,y,pris,x,pitch,y,roll,z,roll,y,5823
roll,z,pris,y,pris,x,pitch,y,roll,z,pitch,y,5824
roll,z,pris,y,pris,x,pitch,y,roll,z,pris,z,5825
roll,z,pris,y,pris,x,pitch,y,roll,z,pris,y,5826
roll,z,pris,y,pris,x,pitch,y,pitch,x,roll,y,5827
roll,z,pris,y,pris,x,pitch,y,pitch,x,pitch,y,5828
roll,z,pris,y,pris,x,pitch,y,pitch,x,pris,z,5829
roll,z,pris,y,pris,x,pitch,y,pitch,x,pris,y,5830
roll,z,pris,y,pris,x,pitch,y,pitch,x,pitch,z,5831
roll,z,pris,y,pris,x,pitch,y,pitch,x,roll,x,5832
roll,z,pris,y,pris,x,pitch,y,pitch,x,pris,x,5833
roll,z,pris,y,pris,x,pitch,y,pitch,x,roll,z,5834
roll,z,pris,y,pris,x,pitch,y,pitch,x,pitch,x,5835
roll,z,pris,y,pris,x,pitch,z,roll,y,roll,y,5836
roll,z,pris,y,pris,x,pitch,z,roll,y,pitch,y,5837
roll,z,pris,y,pris,x,pitch,z,roll,y,pris,z,5838
roll,z,pris,y,pris,x,pitch,z,roll,y,pris,y,5839
roll,z,pris,y,pris,x,pitch,z,pitch,y,roll,y,5840
roll,z,pris,y,pris,x,pitch,z,pitch,y,pitch,y,5841
roll,z,pris,y,pris,x,pitch,z,pitch,y,pris,z,5842
roll,z,pris,y,pris,x,pitch,z,pitch,y,pris,y,5843
roll,z,pris,y,pris,x,pitch,z,pitch,y,pitch,z,5844
roll,z,pris,y,pris,x,pitch,z,pitch,y,roll,x,5845
roll,z,pris,y,pris,x,pitch,z,pitch,y,pris,x,5846
roll,z,pris,y,pris,x,pitch,z,pitch,y,roll,z,5847
roll,z,pris,y,pris,x,pitch,z,pitch,y,pitch,x,5848
roll,z,pris,y,pris,x,pitch,z,pris,z,roll,y,5849
